060941.30,-32715.97863274515,-10139.168054729505,-2.669027530326578
060941.40,-32716.06731631184,-10139.231498485651,-2.520609205243216
060941.50,-32716.133819855,-10139.285867991917,-2.4562459201927274
060941.60,-32716.200302740304,-10139.358335345783,-2.313151941933603
060941.70,-32716.30007870971,-10139.42179176343,-2.5751301439638965
060941.80,-32716.388760425383,-10139.485235522292,-2.520599307922183
060941.90,-32716.47744214389,-10139.54867777431,-2.520610562365058
060942.00,-32716.566113530283,-10139.621170456014,-2.4562458502403555
060942.10,-32716.654797093433,-10139.684614220865,-2.520609121421862
060942.20,-32716.754573059294,-10139.74807064541,-2.5751300786442126
060942.30,-32716.821066270342,-10139.811489084914,-2.3798582461374447
060942.40,-32716.909747983893,-10139.874932849067,-2.520599257136903
060942.50,-32716.998440026015,-10139.929327696032,-2.5914509516253292
060942.60,-32717.076017159387,-10140.001806214503,-2.390159582837626
060942.70,-32717.16470920009,-10140.056201059146,-2.5914509635275276
060942.80,-32717.264466353452,-10140.137755342561,-2.4562548075704878
060942.90,-32717.375346898076,-10140.192175516499,-2.6853320758992445
060943.00,-32717.464038938073,-10140.246570367164,-2.5914509106361394
060943.10,-32717.530511487726,-10140.328086660349,-2.254887910354814
060943.20,-32717.60809894613,-10140.391516265261,-2.4562573435813864
060943.30,-32717.685696733814,-10140.44589845562,-2.5303156253751227
060943.40,-32717.79656694491,-10140.509367559842,-2.6216670150488484
060943.50,-32717.87414407191,-10140.581847600286,-2.390149066687802
060943.60,-32717.97391155172,-10140.65435296974,-2.51314258450765
060943.70,-32718.062603588172,-10140.708747830968,-2.5914508062872503
060943.80,-32718.173484129966,-10140.763166508783,-2.685342939636806
060943.90,-32718.27324975805,-10140.8356718806,-2.513133742143248
060944.00,-32718.328628049727,-10140.917175523615,-2.1676021788720803
060944.10,-32718.428373018545,-10141.007778749756,-2.404184037982077
060944.20,-32718.528161153372,-10141.06218627927,-2.6424186597822996
060944.30,-32718.627937107907,-10141.12564273491,-2.5751298053462532
060944.40,-32718.716587823703,-10141.216231795966,-2.3453806533456834
060944.50,-32718.805259198765,-10141.288724510227,-2.456245567546802
060944.60,-32718.91612940349,-10141.352193637524,-2.621666833501872
060944.70,-32719.015895028035,-10141.424699021996,-2.5131336422658532
060944.80,-32719.115670980445,-10141.48815548517,-2.5751297419391563
060944.90,-32719.21542812389,-10141.569708292118,-2.4562636303233543
060945.00,-32719.30408916401,-10141.651249943978,-2.397999002036122
060945.10,-32719.403885777105,-10141.696608558424,-2.7149940807746673
060945.20,-32719.514724988323,-10141.787224469641,-2.456245434449133
060945.30,-32719.592281443307,-10141.877802386633,-2.2789020192775924
060945.40,-32719.69206772358,-10141.932209933195,-2.64241071695004
060945.50,-32719.802939775775,-10141.995677566527,-2.621684166986066
060945.60,-32719.90270539395,-10142.068182965437,-2.5131335172041593
060945.70,-32719.980272178214,-10142.14971196043,-2.3312950749985886
060945.80,-32720.091132046575,-10142.222230030733,-2.5623113290998005
060945.90,-32720.202002244216,-10142.285699176515,-2.6216666803849886
060946.00,-32720.290683940064,-10142.349142991718,-2.520598781904554
060946.10,-32720.412619247527,-10142.439770080291,-2.50243257919265
060946.20,-32720.51240552497,-10142.494177635854,-2.6424106355019235
060946.30,-32720.623275721195,-10142.557646785719,-2.6216666471401884
060946.40,-32720.73414591742,-10142.621115939466,-2.621666620770497
060946.50,-32720.85612069595,-10142.675548834291,-2.7218503226293924
060946.60,-32720.955886311287,-10142.748052741292,-2.513143289363158
060946.70,-32721.066758356403,-10142.81152190189,-2.621673764318513
060946.80,-32721.188733132098,-10142.865954799048,-2.721850298027208
060946.90,-32721.277414824406,-10142.929398624761,-2.5205986846233532
060947.00,-32721.388285016383,-10142.992867790092,-2.6216665255569467
060947.10,-32721.510280459137,-10143.029201325968,-2.8521306338901247
060947.20,-32721.598951817206,-10143.101694087956,-2.456245151012506
060947.30,-32721.7209265929,-10143.156126992331,-2.721850248692973
060947.40,-32721.82069405005,-10143.228632424269,-2.5131420666494737
060947.50,-32721.93160556906,-10143.255905880233,-2.900473856120689
060947.60,-32722.042496424554,-10143.301277195576,-2.7532208310344286
060947.70,-32722.142272365632,-10143.36473219094,-2.5751401649518613
060947.80,-32722.242068968106,-10143.410090841311,-2.714993742327826
060947.90,-32722.352949490778,-10143.464511086368,-2.685331480705643
060948.00,-32722.486049511586,-10143.491809884174,-2.939298210294994
060948.10,-32722.58584611406,-10143.537168535413,-2.7149937351221194
060948.20,-32722.70784340287,-10143.573502088007,-2.852134647543049
060948.30,-32722.818723924127,-10143.627922337935,-2.685331440253422
060948.40,-32722.940709028393,-10143.673306327832,-2.785414880898311
060948.50,-32723.051599880346,-10143.718677653487,-2.753220740190645
060948.60,-32723.173605650256,-10143.745963787089,-2.9215670976085666
060948.70,-32723.2955804217,-10143.800395204076,-2.721860404820435
060948.80,-32723.417534528926,-10143.872925989865,-2.605050988153087
060948.90,-32723.539542147013,-10143.9002121288,-2.9215702824058045
060949.00,-32723.650463996015,-10143.918436670789,-2.9787468373150756
060949.10,-32723.761334182327,-10143.981905860706,-2.6216663365002244
060949.20,-32723.861110116326,-10144.045362386325,-2.575129212774165
060949.30,-32723.983084886357,-10144.099793806994,-2.7218603753317554
060949.40,-32724.127320488635,-10144.090909563885,3.0800750192041373
060949.50,-32724.249315924306,-10144.127244638596,-2.8521190318840235
060949.60,-32724.337987271752,-10144.199737431498,-2.4562448833424626
060949.70,-32724.459984556313,-10144.236072506057,-2.8521231790495705
060949.80,-32724.58201099045,-10144.245259283623,-3.066449263689331
060949.90,-32724.681807588673,-10144.290617953937,-2.714993560678495
060950.00,-32724.792698437795,-10144.335989293802,-2.7532206214773494
060950.10,-32724.881411117232,-10144.37228636881,-2.753220591939323
060950.20,-32725.003416882893,-10144.399572519205,-2.9215669591067592
060950.30,-32725.103234146758,-10144.42683332843,-2.874987053284798
060950.40,-32725.21411466518,-10144.481252097767,-2.685342191096882
060950.50,-32725.336111946202,-10144.51758718203,-2.85212309804791
060950.60,-32725.447013127436,-10144.553909598666,-2.8250826888243554
060950.70,-32725.580113144704,-10144.5812084221,-2.9392980202882586
060950.80,-32725.7021292446,-10144.599445640935,-2.9932253133034243
060950.90,-32725.82410401109,-10144.653877084987,-2.721860204663792
060951.00,-32725.879513268654,-10144.708234022335,-2.3657811209203237
060951.10,-32725.957090360247,-10144.780714165192,-2.3901481341622692
060951.20,-32726.06800187501,-10144.807987653008,-2.9004735764257115
060951.30,-32726.19000948885,-10144.835273812774,-2.9215701123913447
060951.40,-32726.2676072475,-10144.889656094238,-2.5303146621722434
060951.50,-32726.334121088785,-10144.93497677248,-2.543478315868102
060951.60,-32726.467200438994,-10144.980371961617,-2.8128561917191868
060951.70,-32726.57812228516,-10144.99859652064,-2.978746683699985
060951.80,-32726.700117715875,-10145.034931615397,-2.8521188698356337
060951.90,-32726.82210281235,-10145.080315644223,-2.785414579696929
060952.00,-32726.88856498245,-10145.170880994723,-2.2038867143551784
060952.10,-32727.010572597,-10145.19816565614,-2.9215818094556654
060952.20,-32727.121504777406,-10145.20734128559,-3.059066648807345
060952.30,-32727.243479539644,-10145.26177425242,-2.7218497806401234
060952.40,-32727.332140545066,-10145.343316014565,-2.3979981331675653
060952.50,-32727.46521989244,-10145.388712722966,-2.812845958942271
060952.60,-32727.531733729476,-10145.434033411018,-2.5434781854180053
060952.70,-32727.64261424082,-10145.48845220768,-2.6853419672322842
060952.80,-32727.753486263984,-10145.551921447637,-2.6216731398493986
060952.90,-32727.842178268576,-10145.606316415,-2.591449776606942
060953.00,-32727.908671436428,-10145.669734974963,-2.379856973024586
060953.10,-32728.019582948356,-10145.697008482075,-2.90047340644578
060953.20,-32728.097139364396,-10145.787586519717,-2.278901113140569
060953.30,-32728.185810699804,-10145.860077850053,-2.456254703275955
060953.40,-32728.27449236945,-10145.923521755376,-2.5205979699093417
060953.50,-32728.396448305735,-10145.996052612822,-2.6050571432025973
060953.60,-32728.485140309618,-10146.050447586234,-2.5914497234737697
060953.70,-32728.573811641487,-10146.122940432753,-2.456244434827981
060953.80,-32728.66248297477,-10146.195433280722,-2.456244432848999
060953.90,-32728.75113363746,-10146.28602248981,-2.345379537018977
060954.00,-32728.839804967203,-10146.358515340848,-2.4562443925445248
060954.10,-32728.917392382413,-10146.42194658928,-2.4562443740134006
060954.20,-32728.994971308024,-10146.494426771616,-2.39015965566654
060954.30,-32729.09472655443,-10146.57598123112,-2.456244382186279
060954.40,-32729.183418554065,-10146.630376216879,-2.591449600973266
060954.50,-32729.260995632205,-10146.70285489529,-2.3901581268623913
060954.60,-32729.33855203762,-10146.793432954351,-2.2789009286393975
060954.70,-32729.427192357572,-10146.893072622437,-2.2978406495743107
060954.80,-32729.504771280353,-10146.965552815342,-2.390159564730082
060954.90,-32729.593432270194,-10147.047094612897,-2.3979978292323367
060955.00,-32729.60444383516,-10147.119498772114,-1.7217244764475041
060955.10,-32729.69309448793,-10147.210089510434,-2.3453710426717875
060955.20,-32729.803974987237,-10147.26450834242,-2.6853416675628727
060955.30,-32729.859342883778,-10147.355061067345,-2.1195878750853776
060955.40,-32729.91469010689,-10147.463711665863,-2.0419400710020925
060955.50,-32729.970039178177,-10147.572362267852,-2.0419535636332844
060955.60,-32730.069815087394,-10147.635818877914,-2.5751284977141737
060955.70,-32730.11407839101,-10147.73540786925,-1.9890334826988019
060955.80,-32730.158341696042,-10147.834996863885,-1.9890334822984352
060955.90,-32730.235887753057,-10147.934622370442,-2.232211836806363
060956.00,-32730.302380903915,-10147.998040967195,-2.379856555648454
060956.10,-32730.368875905784,-10148.061459564715,-2.3798704526404446
060956.20,-32730.413128868084,-10148.17009750288,-1.9576172675244286
060956.30,-32730.468486419057,-10148.26969917417,-2.0780734893885127
060956.40,-32730.50163479197,-10148.387373377862,-1.8453771974927957
060956.50,-32730.56809692808,-10148.4779387906,-2.203886142628671
060956.60,-32730.634579738326,-10148.550406326161,-2.313150130535799
060956.70,-32730.689947623534,-10148.640957561785,-2.119595103793113
060956.80,-32730.734223103904,-10148.731497630151,-2.025617637171544
060956.90,-32730.778507071747,-10148.812988762496,-2.0685742192258183
060957.00,-32730.800612874154,-10148.885405610104,-1.8670697181073288
060957.10,-32730.86708534308,-10148.966922092424,-2.2548861791851587
060957.20,-32730.88918080559,-10149.048387878365,-1.835648484719482
060957.30,-32730.922370520406,-10149.129866336918,-1.9576171736760923
060957.40,-32730.944496995537,-10149.184185311924,-1.9576171343856614
060957.50,-32730.977686708233,-10149.265663773795,-1.9576171371233446
060957.60,-32731.01088860689,-10149.338093298731,-2.0006160300598013
060957.70,-32731.033015082015,-10149.392410766697,-1.9576268276414455
060957.80,-32731.055141556437,-10149.446729740737,-1.9576171293967235
060957.90,-32731.077257692374,-10149.51009765477,-1.9065903245654705
060958.00,-32731.110478416278,-10149.564429304419,-2.1195875668912914
060958.10,-32731.121510637677,-10149.618735606557,-1.77121705283108
060958.20,-32731.121448606766,-10149.67302923365,-1.5696538191490228
060958.30,-32731.13249116736,-10149.718286596211,-1.8101150888404942
060958.40,-32731.154627976724,-10149.76355663648,-2.0256009905830723
060958.50,-32731.16568087368,-10149.799765059515,-1.8670696167374143
060958.60,-32731.165629179835,-10149.845009751674,-1.569653787850613
060958.70,-32731.176692415986,-10149.87216923733,-1.9576171134684397
060958.80,-32731.187755651426,-10149.899328727657,-1.9576170309536713
060958.90,-32731.198818887573,-10149.926488213448,-1.9576171115986287
060959.00,-32731.198800058784,-10149.944586092952,-1.5697559407208987
060959.10,-32731.20987363271,-10149.962696643588,-2.1195875198738516
060959.20,-32731.22093686886,-10149.989856134129,-1.9576170506187336
060959.30,-32731.22093686886,-10149.989856134129,0.0
060959.40,-32731.220905851987,-10150.017002944527,-1.569653766819182
060959.50,-32731.232000102882,-10150.017015620133,-3.140450115852393
060959.60,-32731.232000102882,-10150.017015620133,0.0
060959.70,-32731.220905851987,-10150.017002944527,0.0011425377374004438
060959.80,-32731.220905851987,-10150.017002944527,0.0
060959.90,-32731.220905851987,-10150.017002944527,0.0
061000.00,-32731.232000102882,-10150.017015620133,-3.140450115852393
061000.10,-32731.220905851987,-10150.017002944527,0.0011425377374004438
061000.20,-32731.220905851987,-10150.017002944527,0.0
061000.30,-32731.231989764397,-10150.026064560014,-2.456243731711393
061000.40,-32731.232000102882,-10150.017015620133,1.5719388341172311
061000.50,-32731.232000102882,-10150.017015620133,0.0
061000.60,-32731.2208955135,-10150.026051884395,-0.6830638698548642
061000.70,-32731.232000102882,-10150.017015620133,2.4585287837349292
061000.80,-32731.232000102882,-10150.017015620133,0.0
061000.90,-32731.231989764397,-10150.026064560014,-1.569653819472562
061001.00,-32731.231989764397,-10150.026064560014,0.0
061001.10,-32731.231989764397,-10150.026064560014,0.0
061001.20,-32731.243084015296,-10150.026077235636,-3.1404501143771486
061001.30,-32731.243073677517,-10150.035126173227,-1.5696538971778726
061001.40,-32731.243073677517,-10150.035126173227,0.0
061001.50,-32731.243073677517,-10150.035126173227,0.0
061001.60,-32731.243063338323,-10150.044175110814,-1.5696537407864672
061001.70,-32731.243063338323,-10150.044175110814,0.0
061001.80,-32731.243063338323,-10150.044175110814,0.0
061001.90,-32731.243063338323,-10150.044175110814,0.0
061002.00,-32731.24305299913,-10150.053224048404,-1.5696537407869267
061002.10,-32731.24305299913,-10150.053224048404,0.0
061002.20,-32731.24305299913,-10150.053224048404,0.0
061002.30,-32731.24305299913,-10150.053224048404,0.0
061002.40,-32731.25414725215,-10150.053236724058,-3.140450111808669
061002.50,-32731.243042660644,-10150.062272988298,-0.6830637750066824
061002.60,-32731.243042660644,-10150.062272988298,0.0
061002.70,-32731.254126573058,-10150.071334599259,-2.45624397660488
061002.80,-32731.24303232216,-10150.071321923586,0.001142543803457915
061002.90,-32731.24303232216,-10150.071321923586,0.0
061003.00,-32731.24303232216,-10150.071321923586,0.0
061003.10,-32731.231927731358,-10150.080358185493,-0.6830636796836306
061003.20,-32731.231927731358,-10150.080358185493,0.0
061003.30,-32731.231917392874,-10150.089407123069,-1.569653819181579
061003.40,-32731.231917392874,-10150.089407123069,0.0
061003.50,-32731.23190705368,-10150.098456060648,-1.5696537407855486
061003.60,-32731.23190705368,-10150.098456060648,0.0
061003.70,-32731.24299096751,-10150.107517676248,-2.4562437883388912
061003.80,-32731.24299096751,-10150.107517676248,0.0
061003.90,-32731.231886376,-10150.116553938109,-0.6830636461049752
061004.00,-32731.231886376,-10150.116553938109,0.0
061004.10,-32731.231886376,-10150.116553938109,0.0
061004.20,-32731.231876037516,-10150.125602875689,-1.5696538191820384
061004.30,-32731.231876037516,-10150.125602875689,0.0
